sample,study,ACLY,ACSS2,ACACA,SCD,FASN,ACSL1,HMGCS1,HMGCR,MVK,PMVK,sample_type,primary disease or tissue,OS,OS.time
TCGA-P3-A6T4-01,TCGA,13.374,10.2988,12.179,12.6288,13.3904,13.7275,12.8149,12.0875,9.6321,11.8484,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,62
TCGA-78-7536-01,TCGA,13.3735,11.7475,11.463,14.3748,14.8558,10.6312,11.8863,10.3961,9.5273,10.4631,Primary Tumor,Lung Adenocarcinoma,1,244
TCGA-VQ-AA6F-01,TCGA,13.373,12.222,12.3005,12.3426,14.451,10.4649,13.551,12.0632,9.0283,10.4113,Primary Tumor,Stomach Adenocarcinoma,0,1646
TCGA-96-A4JK-01,TCGA,13.373,11.3203,12.389,14.5917,14.3253,12.1788,12.7523,11.4603,9.7147,9.9038,Primary Tumor,Lung Squamous Cell Carcinoma,0,589
TCGA-BQ-5885-01,TCGA,13.3727,11.2188,10.4654,11.2611,11.3761,12.3571,10.4008,9.7879,11.7701,12.5165,Primary Tumor,Kidney Papillary Cell Carcinoma,0,921
TCGA-WA-A7GZ-01,TCGA,13.3723,11.8519,12.4034,15.835,15.3378,12.2885,13.318,11.739,10.6861,11.2229,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,625
TCGA-CD-8533-01,TCGA,13.3718,12.3039,11.9752,14.7008,14.3037,11.1631,12.5145,11.9566,9.9944,10.4275,Primary Tumor,Stomach Adenocarcinoma,0,468
TCGA-EJ-A65B-01,TCGA,13.3711,10.6223,12.5459,14.9145,15.8028,12.5409,11.0296,11.2109,11.1296,12.4436,Primary Tumor,Prostate Adenocarcinoma,0,710
TCGA-DU-6396-01,TCGA,13.3711,9.554,11.9465,13.1559,13.2058,12.253,12.2179,11.3764,8.2516,9.7855,Primary Tumor,Brain Lower Grade Glioma,1,2286
TCGA-R6-A6KZ-01,TCGA,13.3709,11.3001,12.8282,13.7914,14.4381,11.2438,12.8943,11.7566,9.6816,9.8897,Primary Tumor,Esophageal Carcinoma,1,154
TCGA-E1-A7YD-01,TCGA,13.3708,9.7473,12.4098,14.3818,13.1447,9.8244,13.3519,11.9133,9.48,13.1468,Primary Tumor,Brain Lower Grade Glioma,1,435
TCGA-B6-A0IC-01,TCGA,13.3704,10.8167,13.0575,15.1023,14.7928,9.4883,11.3456,10.9924,9.4301,10.9829,Primary Tumor,Breast Invasive Carcinoma,1,1542
TCGA-EQ-A4SO-01,TCGA,13.3702,11.9964,12.8519,11.8156,12.953,10.8501,11.2384,11.9061,9.0255,11.6533,Primary Tumor,Stomach Adenocarcinoma,0,494
TCGA-EB-A5SE-01,TCGA,13.3699,10.7624,11.3921,14.1154,15.7985,10.905,10.322,10.8846,9.215,11.0455,Primary Tumor,Skin Cutaneous Melanoma,1,401
TCGA-KK-A8I9-01,TCGA,13.3696,10.2382,12.9477,11.5835,14.1166,13.7753,11.0052,9.8699,9.8172,11.1812,Primary Tumor,Prostate Adenocarcinoma,0,1001
TCGA-X6-A8C4-01,TCGA,13.3691,10.1479,11.8744,14.0336,12.9228,11.1757,13.6174,11.3692,10.1084,11.3835,Primary Tumor,Sarcoma,1,628
TCGA-B3-8121-01,TCGA,13.3688,12.4011,11.1313,12.6151,11.8638,12.5077,10.5483,10.1479,9.8897,10.0715,Primary Tumor,Kidney Papillary Cell Carcinoma,0,379
TCGA-AY-A8YK-01,TCGA,13.3686,12.7887,12.1178,14.6628,13.9605,10.3299,12.5072,11.7117,10.1457,10.1081,Primary Tumor,Colon Adenocarcinoma,0,573
TCGA-FS-A1ZZ-06,TCGA,13.3685,10.8361,11.7792,14.6597,11.9389,9.7517,10.6836,11.2813,9.6983,12.1328,Metastatic,Skin Cutaneous Melanoma,1,822
TCGA-A2-A0YT-01,TCGA,13.3675,11.098,12.5233,16.9772,16.713,11.6821,11.9461,11.5267,9.2331,10.7915,Primary Tumor,Breast Invasive Carcinoma,1,723
TCGA-EY-A3L3-01,TCGA,13.3674,10.2823,12.9817,10.823,12.3549,7.5012,10.2797,12.2218,8.8754,10.2899,Primary Tumor,Uterine Corpus Endometrioid Carcinoma,0,832
TCGA-61-2092-01,TCGA,13.3674,10.1732,11.726,11.6622,14.5863,10.8915,10.2126,12.5066,9.7428,11.03,Primary Tumor,Ovarian Serous Cystadenocarcinoma,0,1573
TCGA-Z6-A8JD-01,TCGA,13.3667,10.8757,11.5516,13.0756,14.0298,11.1948,11.7208,11.4398,9.8181,9.2506,Primary Tumor,Esophageal Carcinoma,0,104
TCGA-FD-A3N5-01,TCGA,13.3652,11.3096,11.9568,14.436,13.4903,12.3248,13.2633,11.5012,10.8677,10.9507,Primary Tumor,Bladder Urothelial Carcinoma,1,685
TCGA-D3-A5GN-06,TCGA,13.3651,10.2269,11.7272,14.044,14.3049,10.8503,11.5482,11.3915,9.2043,10.4091,Metastatic,Skin Cutaneous Melanoma,0,4129
TCGA-64-5774-01,TCGA,13.3636,10.265,11.4909,12.2989,13.0921,9.9608,10.5463,11.2203,8.8265,10.9298,Primary Tumor,Lung Adenocarcinoma,0,2676
TCGA-55-6983-01,TCGA,13.3627,10.1967,10.9657,13.1988,13.5378,11.8285,11.0795,11.2371,9.611,11.3255,Primary Tumor,Lung Adenocarcinoma,0,2823
TCGA-TQ-A7RU-01,TCGA,13.3625,10.5974,12.85,16.076,14.3056,10.1619,13.9793,13.0562,10.5954,11.6325,Primary Tumor,Brain Lower Grade Glioma,0,1032
TCGA-RP-A695-06,TCGA,13.3623,10.3869,12.1281,14.8739,13.9,11.6968,11.2827,11.1843,10.2153,10.7938,Metastatic,Skin Cutaneous Melanoma,0,
TCGA-GL-A4EM-01,TCGA,13.361,11.5141,11.1357,13.9137,12.5494,13.4291,10.8754,9.949,11.8081,10.7481,Primary Tumor,Kidney Papillary Cell Carcinoma,0,32
TCGA-51-4080-01,TCGA,13.3609,10.4188,12.0835,13.4476,11.367,12.9031,12.537,11.8567,8.7059,10.341,Primary Tumor,Lung Squamous Cell Carcinoma,1,12
TCGA-DX-A3U9-01,TCGA,13.3605,8.6217,10.4179,11.9404,11.064,11.3004,11.5436,10.0567,8.2071,10.9956,Primary Tumor,Sarcoma,1,456
TCGA-UF-A7JC-01,TCGA,13.3603,11.2772,12.562,15.8755,14.2908,12.4673,14.1803,12.6812,11.1615,11.4362,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,546
TCGA-C8-A130-01,TCGA,13.3592,10.1711,13.3943,14.6935,14.1254,11.2385,11.3341,9.9891,10.1284,11.3958,Primary Tumor,Breast Invasive Carcinoma,0,370
TCGA-E9-A1N9-11,TCGA,13.358,12.3598,14.2769,16.0788,16.4527,15.2916,13.6251,13.471,11.527,10.5268,Solid Tissue Normal,Breast Invasive Carcinoma,0,1101
TCGA-FR-A726-01,TCGA,13.3569,10.1261,11.5608,14.6059,14.6314,11.3579,11.4252,10.6926,9.6372,11.1397,Primary Tumor,Skin Cutaneous Melanoma,1,305
TCGA-G9-6496-01,TCGA,13.3565,10.8182,13.3681,15.3765,15.8183,12.4756,11.4188,11.7722,11.0644,10.8459,Primary Tumor,Prostate Adenocarcinoma,0,1726
TCGA-KK-A7AZ-01,TCGA,13.3561,10.5884,12.7935,12.7855,14.8377,13.6664,10.1347,10.2373,10.8408,10.6142,Primary Tumor,Prostate Adenocarcinoma,0,1519
TCGA-AR-A2LK-01,TCGA,13.3556,9.8473,12.3101,14.2273,14.2414,11.3326,11.8016,11.8549,8.5872,11.5948,Primary Tumor,Breast Invasive Carcinoma,1,1649
TCGA-D3-A8GL-06,TCGA,13.3532,10.5639,11.5652,14.6456,13.9878,11.8808,10.9779,11.7889,8.6631,11.2127,Metastatic,Skin Cutaneous Melanoma,1,2711
TCGA-2G-AAGT-01,TCGA,13.3523,9.7394,11.0038,14.6969,14.015,9.9238,11.3832,11.3452,8.8532,9.5414,Primary Tumor,Testicular Germ Cell Tumor,0,4406
TCGA-GN-A268-06,TCGA,13.3521,10.4218,11.5937,14.3012,14.6176,12.8541,10.7425,10.1638,7.9749,10.2846,Metastatic,Skin Cutaneous Melanoma,1,1910
TCGA-X6-A8C2-01,TCGA,13.3519,10.1383,11.3722,11.0101,12.9708,12.5291,11.3076,9.7333,8.3106,11.4464,Primary Tumor,Sarcoma,0,1070
TCGA-FV-A2QR-01,TCGA,13.3518,11.7528,11.2286,15.9503,16.0644,13.7036,13.7802,11.075,11.1268,12.5857,Primary Tumor,Liver Hepatocellular Carcinoma,1,581
TCGA-P8-A6RX-01,TCGA,13.3515,8.7209,10.5814,10.7099,11.8419,11.2673,10.3043,9.7052,9.6726,11.6082,Primary Tumor,Pheochromocytoma & Paraganglioma,0,540
TCGA-ER-A19F-06,TCGA,13.3514,10.0622,11.4204,14.3001,14.6062,11.3229,10.672,11.172,9.383,10.8683,Metastatic,Skin Cutaneous Melanoma,1,802
TCGA-BP-4784-01,TCGA,13.3506,10.2856,9.8341,9.3411,10.5602,11.6483,10.0391,10.0682,8.7705,10.6129,Primary Tumor,Kidney Clear Cell Carcinoma,0,1854
TCGA-BH-A204-01,TCGA,13.3506,9.5273,12.6827,15.0253,12.705,12.1719,12.0247,12.3364,8.5489,9.6915,Primary Tumor,Breast Invasive Carcinoma,1,2534
TCGA-J9-A8CK-01,TCGA,13.3503,9.9442,13.3414,14.0397,16.159,13.2486,11.6734,10.8257,9.8464,11.4061,Primary Tumor,Prostate Adenocarcinoma,0,321
TCGA-BR-4369-01,TCGA,13.3487,12.0978,13.7754,13.4628,12.7874,10.6646,13.7129,12.0978,8.7837,9.581,Primary Tumor,Stomach Adenocarcinoma,0,0
TCGA-D8-A1XA-01,TCGA,13.3484,10.7846,13.1749,14.9903,15.0428,12.8497,11.8465,10.6107,9.8382,11.2461,Primary Tumor,Breast Invasive Carcinoma,0,839
TCGA-44-7660-01,TCGA,13.3482,11.0966,12.4505,13.7855,14.293,12.6947,12.3663,11.2325,10.0563,10.434,Primary Tumor,Lung Adenocarcinoma,0,592
TCGA-56-8304-01,TCGA,13.3478,10.6285,11.6668,13.8187,13.7702,11.857,13.4517,11.3473,10.4335,10.4064,Primary Tumor,Lung Squamous Cell Carcinoma,0,106
TCGA-85-A50M-01,TCGA,13.3478,10.3283,12.3309,13.1539,13.4296,11.1135,11.6683,10.1743,8.6494,10.2404,Primary Tumor,Lung Squamous Cell Carcinoma,1,826
TCGA-LN-A49X-01,TCGA,13.3477,10.1131,12.8113,14.7623,15.0982,11.284,12.7765,11.8937,9.1066,9.5841,Primary Tumor,Esophageal Carcinoma,0,384
TCGA-06-0174-01,TCGA,13.3477,9.8865,11.5841,13.4535,12.691,10.7305,11.6506,11.432,8.1392,10.3407,Primary Tumor,Glioblastoma Multiforme,1,98
TCGA-R6-A6DN-01,TCGA,13.3475,10.4461,12.1045,13.4428,14.1446,9.5688,10.7204,11.5586,8.5322,9.5698,Primary Tumor,Esophageal Carcinoma,1,243
TCGA-BP-4994-01,TCGA,13.3473,11.082,10.1763,14.141,10.3981,14.333,11.5068,11.2266,9.3964,10.7168,Primary Tumor,Kidney Clear Cell Carcinoma,0,1308
TCGA-B8-A54G-01,TCGA,13.3471,10.7016,9.2663,13.4221,10.135,12.9534,10.4129,9.5737,10.152,10.6865,Primary Tumor,Kidney Clear Cell Carcinoma,0,53
TCGA-A2-A3XZ-01,TCGA,13.347,10.386,12.4222,13.783,15.0316,12.9989,12.0165,11.3151,10.2186,11.6844,Primary Tumor,Breast Invasive Carcinoma,0,1532
TCGA-GF-A6C8-06,TCGA,13.3466,11.5487,11.0664,11.6867,12.9353,10.3103,11.2244,10.9575,9.677,11.3164,Metastatic,Skin Cutaneous Melanoma,0,62
TCGA-AN-A0XV-01,TCGA,13.3461,10.3766,11.5628,14.9455,13.4698,10.1442,11.5113,11.1152,9.4231,10.8252,Primary Tumor,Breast Invasive Carcinoma,0,162
TCGA-B6-A1KN-01,TCGA,13.3459,10.1632,11.2297,15.9361,15.4026,12.0178,12.4446,12.1318,9.6609,10.5604,Primary Tumor,Breast Invasive Carcinoma,0,4233
TCGA-A2-A3XX-01,TCGA,13.3454,11.1844,11.8224,12.6099,14.5642,13.0695,10.9792,10.8594,9.8966,12.2453,Primary Tumor,Breast Invasive Carcinoma,1,1439
TCGA-BH-A1FN-01,TCGA,13.345,9.979,11.9129,14.4368,13.1075,11.6598,11.2822,10.5489,8.4341,9.9288,Primary Tumor,Breast Invasive Carcinoma,1,2192
TCGA-12-0618-01,TCGA,13.3441,10.015,11.8544,14.3018,12.8325,11.2491,11.8142,11.3732,8.6039,11.2274,Primary Tumor,Glioblastoma Multiforme,1,395
TCGA-BP-4798-01,TCGA,13.3434,10.252,12.506,14.1691,11.3429,12.6368,10.2352,10.168,8.8074,10.6631,Primary Tumor,Kidney Clear Cell Carcinoma,1,334
TCGA-43-6771-01,TCGA,13.3433,11.6986,12.405,16.5735,14.6145,11.3784,14.0688,13.6035,10.9605,11.3163,Primary Tumor,Lung Squamous Cell Carcinoma,1,166
TCGA-21-1077-01,TCGA,13.3429,11.3111,12.0439,14.6367,13.6127,11.5411,13.1013,12.1738,9.5408,9.9536,Primary Tumor,Lung Squamous Cell Carcinoma,1,1058
TCGA-J4-A67S-01,TCGA,13.3425,10.6592,13.1059,13.0624,14.9269,12.8764,10.7146,10.9251,10.8904,12.3531,Primary Tumor,Prostate Adenocarcinoma,0,833
TCGA-A8-A07C-01,TCGA,13.3422,11.5969,12.2271,12.0187,13.0895,9.7691,11.6788,11.3476,9.3071,11.0266,Primary Tumor,Breast Invasive Carcinoma,0,1034
TCGA-HC-A632-01,TCGA,13.3414,9.6833,13.7413,11.347,15.5642,12.5172,10.9488,10.6454,8.3051,10.7117,Primary Tumor,Prostate Adenocarcinoma,0,61
TCGA-D8-A1XY-01,TCGA,13.3413,10.3938,12.5991,16.7106,14.936,10.3772,12.2246,11.3638,8.4418,11.3315,Primary Tumor,Breast Invasive Carcinoma,0,503
TCGA-D9-A148-06,TCGA,13.3404,11.2496,12.0389,14.0414,15.1953,10.7791,9.9203,10.3165,9.3323,10.6194,Metastatic,Skin Cutaneous Melanoma,0,4609
TCGA-AB-2931-03,TCGA,13.3404,10.9852,12.5037,10.4396,13.4737,11.1059,10.4587,11.2572,8.6564,9.7659,Primary Blood Derived Cancer - Peripheral Blood,Acute Myeloid Leukemia,1,0
TCGA-A2-A1G4-01,TCGA,13.3403,11.0051,12.5508,16.6395,13.9029,13.2814,11.5562,12.1819,9.3201,10.1151,Primary Tumor,Breast Invasive Carcinoma,0,595
TCGA-LK-A4O0-01,TCGA,13.3396,9.664,11.3619,12.6923,13.3209,11.7956,11.4214,11.0994,10.0937,10.5146,Primary Tumor,Mesothelioma,1,185
TCGA-26-5139-01,TCGA,13.3396,9.6513,11.3026,12.4756,11.7819,10.9122,11.4845,10.7036,8.4632,10.4711,Primary Tumor,Glioblastoma Multiforme,0,48
TCGA-IB-7893-01,TCGA,13.3394,9.4714,11.2343,12.8188,11.5674,11.6501,11.5382,10.4186,8.0401,10.3403,Primary Tumor,Pancreatic Adenocarcinoma,1,117
TCGA-DZ-6132-01,TCGA,13.3392,11.7843,10.6678,13.7327,11.6883,12.2684,10.536,9.8313,10.265,10.6044,Primary Tumor,Kidney Papillary Cell Carcinoma,0,2460
TCGA-FG-A4MU-01,TCGA,13.339,10.1683,10.9934,12.8825,12.4037,11.2999,11.1373,10.4305,8.4392,9.8077,Primary Tumor,Brain Lower Grade Glioma,0,326
TCGA-XT-AASU-01,TCGA,13.3389,10.2928,12.1052,15.3828,14.4435,10.8172,11.7155,10.8195,9.2477,10.0697,Primary Tumor,Mesothelioma,1,142
TCGA-BF-A5EO-01,TCGA,13.3387,10.9313,10.4277,13.6924,16.2649,10.6633,8.737,8.522,10.6737,11.0914,Primary Tumor,Skin Cutaneous Melanoma,0,703
TCGA-85-7710-01,TCGA,13.3385,10.0467,12.4671,15.1971,13.206,11.7505,12.2429,11.0185,9.1316,11.5222,Primary Tumor,Lung Squamous Cell Carcinoma,0,42
TCGA-60-2706-01,TCGA,13.338,11.0231,11.9462,16.1599,15.3979,13.2299,11.8685,10.8866,10.5673,10.0457,Primary Tumor,Lung Squamous Cell Carcinoma,0,2820
TCGA-BQ-5878-11,TCGA,13.3377,12.9662,10.4153,11.0949,10.9601,13.9314,11.172,11.0361,10.4356,11.1567,Solid Tissue Normal,Kidney Papillary Cell Carcinoma,0,1938
TCGA-S9-A6WL-01,TCGA,13.3377,10.1595,12.6074,15.1619,14.5973,9.9563,13.1448,12.5262,9.4123,10.8514,Primary Tumor,Brain Lower Grade Glioma,0,946
TCGA-EE-A29W-06,TCGA,13.3376,11.7799,11.5358,12.7418,14.0402,10.5156,9.6449,10.6414,7.8438,9.5896,Metastatic,Skin Cutaneous Melanoma,,
TCGA-YU-A90Q-01,TCGA,13.3376,8.6599,12.7441,14.6001,13.392,8.8036,9.4006,12.4335,10.9436,9.9797,Primary Tumor,Testicular Germ Cell Tumor,0,1964
TCGA-EE-A2GU-06,TCGA,13.3373,11.1257,11.5581,15.4294,14.1095,10.9198,11.0687,11.5214,8.6107,10.4668,Metastatic,Skin Cutaneous Melanoma,0,2884
TCGA-KN-8427-01,TCGA,13.3371,10.8352,11.6662,9.3511,13.0029,11.2418,9.9486,10.6311,9.2358,9.4489,Primary Tumor,Kidney Chromophobe,0,30
TCGA-ZG-A8QZ-01,TCGA,13.337,10.0214,13.0027,11.88,14.4159,12.6049,11.2785,11.0976,9.2676,10.8954,Primary Tumor,Prostate Adenocarcinoma,0,308
TCGA-HU-8238-01,TCGA,13.3367,12.7872,11.8091,14.7675,13.2828,11.7693,12.9466,11.0491,9.9287,9.9724,Primary Tumor,Stomach Adenocarcinoma,0,46
TCGA-HC-8258-01,TCGA,13.3362,10.652,13.9293,14.4309,14.652,12.9534,11.075,11.1309,9.42399,9.88882,Primary Tumor,Prostate Adenocarcinoma,0,847
TCGA-VQ-A91Z-01,TCGA,13.3361,11.724,13.065,16.9298,16.0025,12.2647,12.7846,12.0688,9.2814,9.7095,Primary Tumor,Stomach Adenocarcinoma,0,1690
TCGA-FD-A3SM-01,TCGA,13.336,10.4915,11.9639,15.1151,14.1857,12.6614,10.7721,10.656,10.3486,11.0543,Primary Tumor,Bladder Urothelial Carcinoma,1,547
TCGA-CN-4729-01,TCGA,13.3348,10.6077,12.9443,15.5095,14.1521,10.9876,13.4045,12.3472,10.0688,10.3388,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,392
TCGA-E9-A1RD-01,TCGA,13.3337,10.8411,12.822,12.7735,14.6788,9.6413,11.9381,11.553,8.758,10.3749,Primary Tumor,Breast Invasive Carcinoma,0,34
TCGA-FA-A7Q1-01,TCGA,13.3337,6.8661,11.0308,10.514,12.8672,10.6487,11.2233,10.9809,9.5568,10.3275,Primary Tumor,Diffuse Large B-Cell Lymphoma,1,248
TCGA-VP-A879-01,TCGA,13.3325,10.2703,13.179,12.7436,14.5327,13.3025,10.977,11.0103,9.5282,11.0914,Primary Tumor,Prostate Adenocarcinoma,1,728
TCGA-HC-A76W-01,TCGA,13.3323,9.9507,12.9993,10.7676,14.2577,12.2139,10.7598,11.1219,9.4798,11.0496,Primary Tumor,Prostate Adenocarcinoma,0,213
TCGA-B0-4700-01,TCGA,13.3321,10.8251,9.6871,13.5752,10.2635,11.7211,9.9827,9.5781,10.9879,10.7745,Primary Tumor,Kidney Clear Cell Carcinoma,1,1980
TCGA-JY-A6FE-01,TCGA,13.332,11.1006,12.4287,13.8753,14.521,10.5561,12.3129,10.67,9.1922,10.3269,Primary Tumor,Esophageal Carcinoma,1,112
TCGA-BR-8683-01,TCGA,13.3319,13.07,12.2712,12.5471,13.4906,10.1724,11.2243,11.2592,8.5859,9.8824,Primary Tumor,Stomach Adenocarcinoma,1,300
TCGA-C8-A12X-01,TCGA,13.3316,10.1603,11.864,14.7745,13.987,10.9457,10.7698,10.3081,9.8235,11.5966,Primary Tumor,Breast Invasive Carcinoma,0,385
TCGA-IQ-A61H-01,TCGA,13.3315,12.2256,11.8802,15.9077,13.2776,12.7751,13.7833,12.2441,10.6181,10.3586,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,1138
TCGA-85-7696-01,TCGA,13.3315,11.2677,12.1509,15.4922,13.6347,11.7964,13.1923,11.6668,10.0545,11.79,Primary Tumor,Lung Squamous Cell Carcinoma,0,1111
TCGA-WE-A8JZ-06,TCGA,13.3301,11.8223,11.2932,13.3855,14.8696,10.9183,10.7624,10.9335,9.6059,11.2338,Metastatic,Skin Cutaneous Melanoma,0,731
TCGA-95-A4VN-01,TCGA,13.3299,10.4991,12.0247,14.2709,14.1257,11.5176,10.2389,11.1008,9.0984,10.5368,Primary Tumor,Lung Adenocarcinoma,0,553
TCGA-BR-7723-01,TCGA,13.3292,10.508,12.3575,14.461,15.8739,10.643,12.5901,11.9683,9.5464,9.2837,Primary Tumor,Stomach Adenocarcinoma,1,874
TCGA-CV-7177-01,TCGA,13.3291,11.7674,12.4858,15.7952,14.0045,12.3133,12.3767,11.3502,9.9193,11.2814,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,663
TCGA-RD-A7C1-01,TCGA,13.3291,11.7112,12.142,14.6487,14.4937,11.3713,11.5142,11.8599,10.8181,11.2631,Primary Tumor,Stomach Adenocarcinoma,1,507
TCGA-E9-A1R5-01,TCGA,13.3276,10.0797,12.2752,13.9256,15.1239,10.4913,11.4345,11.3407,8.7649,12.1095,Primary Tumor,Breast Invasive Carcinoma,0,92
TCGA-CL-4957-01,TCGA,13.327,12.3835,11.9796,14.3011,13.923,10.6875,12.3782,12.5908,10.7568,10.1043,Primary Tumor,Rectum Adenocarcinoma,0,425
TCGA-G4-6626-01,TCGA,13.3266,12.1627,11.5789,13.6217,13.9669,7.7151,12.3571,12.1245,9.6835,9.7706,Primary Tumor,Colon Adenocarcinoma,1,1422
TCGA-85-8666-01,TCGA,13.3265,10.6717,11.9476,14.6314,13.8572,11.6256,11.603,11.0764,9.4451,10.1747,Primary Tumor,Lung Squamous Cell Carcinoma,1,687
TCGA-EI-6882-01,TCGA,13.3264,12.2314,11.3636,13.9834,13.4251,10.6954,12.2975,12.5853,9.2228,9.688,Primary Tumor,Rectum Adenocarcinoma,0,262
TCGA-IA-A83T-01,TCGA,13.3263,12.4688,10.944,12.9732,11.3696,12.3373,10.0078,9.1366,11.3065,11.6059,Primary Tumor,Kidney Papillary Cell Carcinoma,1,2684
TCGA-DK-A3WX-01,TCGA,13.3262,10.9776,12.1362,12.8425,13.3059,11.7772,11.2815,11.0508,9.8803,9.7589,Primary Tumor,Bladder Urothelial Carcinoma,1,321
TCGA-CV-7236-01,TCGA,13.3259,9.8901,12.1111,12.3458,13.1724,11.7689,11.6439,11.8499,9.5767,10.4781,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,144
TCGA-VQ-A8E7-01,TCGA,13.3257,12.231,13.1165,15.3686,15.1553,11.4414,12.6258,11.3603,9.2856,9.867,Primary Tumor,Stomach Adenocarcinoma,0,1138
TCGA-BR-A4CR-01,TCGA,13.3257,8.9938,12.341,13.9361,14.6434,10.686,13.3624,11.6608,9.5348,9.0653,Primary Tumor,Stomach Adenocarcinoma,0,0
TCGA-CV-6933-01,TCGA,13.3254,11.5888,12.3025,15.8299,13.9702,11.8224,13.5088,12.2505,10.042,11.3096,Primary Tumor,Head & Neck Squamous Cell Carcinoma,1,2741
TCGA-34-5231-01,TCGA,13.3253,11.3255,12.3494,14.0761,14.2882,11.3672,11.8584,11.5641,10.1995,10.9026,Primary Tumor,Lung Squamous Cell Carcinoma,1,1984
TCGA-AR-A252-01,TCGA,13.3251,10.272,11.9957,16.4097,14.8238,12.5246,12.7654,13.1641,9.0646,9.6159,Primary Tumor,Breast Invasive Carcinoma,0,2838
TCGA-S7-A7WX-01,TCGA,13.3249,10.4389,11.4574,13.0556,12.6999,11.8053,10.4771,10.5158,9.8289,11.8477,Primary Tumor,Pheochromocytoma & Paraganglioma,0,770
TCGA-D9-A3Z3-06,TCGA,13.3247,10.8415,11.0735,15.5368,14.7758,11.9272,10.0777,11.4094,9.4428,10.934,Metastatic,Skin Cutaneous Melanoma,0,678
TCGA-2G-AAG3-01,TCGA,13.3247,9.9377,11.4885,12.3514,13.5797,10.7825,10.6372,11.4028,9.2729,10.7273,Primary Tumor,Testicular Germ Cell Tumor,0,1593
TCGA-B6-A1KI-01,TCGA,13.3244,10.8617,11.9829,13.7197,13.2256,11.3787,11.5713,11.1467,8.8964,10.9283,Primary Tumor,Breast Invasive Carcinoma,0,2236
TCGA-CJ-4873-01,TCGA,13.324,11.6225,9.7673,13.0941,11.1899,11.4316,9.7568,9.7831,12.1684,10.8247,Primary Tumor,Kidney Clear Cell Carcinoma,0,2259
TCGA-W2-A7HA-01,TCGA,13.324,9.9588,11.1569,12.3501,11.9529,11.1224,10.5276,10.4998,9.9455,11.348,Primary Tumor,Pheochromocytoma & Paraganglioma,0,36
TCGA-DX-A3LS-01,TCGA,13.3236,10.8988,11.1537,12.3872,12.6419,10.9363,11.3655,10.6218,8.2863,10.2807,Primary Tumor,Sarcoma,1,275
TCGA-UF-A719-01,TCGA,13.323,11.3765,12.4333,13.4517,13.8299,12.5728,14.3297,12.2871,9.6035,12.0868,Primary Tumor,Head & Neck Squamous Cell Carcinoma,0,1663
TCGA-P5-A5EU-01,TCGA,13.3223,10.155,11.9259,14.8459,12.4894,10.3979,13.0174,11.6166,9.6965,10.8991,Primary Tumor,Brain Lower Grade Glioma,0,0
TCGA-A8-A09W-01,TCGA,13.322,10.2907,13.9823,16.2156,16.3204,9.3834,11.4697,11.3208,9.3554,10.7391,Primary Tumor,Breast Invasive Carcinoma,0,30
TCGA-D8-A73W-01,TCGA,13.3219,9.9466,11.2202,12.122,12.8036,11.6222,11.4612,10.7776,8.7251,12.0077,Primary Tumor,Breast Invasive Carcinoma,1,385
TCGA-AY-6386-01,TCGA,13.3212,12.9814,12.0895,15.752,14.9564,11.979,13.8578,13.1866,10.6997,10.056,Primary Tumor,Colon Adenocarcinoma,0,542
TCGA-AR-A1AU-01,TCGA,13.3205,10.1855,12.3749,14.7371,17.441,12.7078,11.6456,10.4869,9.1197,10.5247,Primary Tumor,Breast Invasive Carcinoma,0,2868
TCGA-DU-A7TD-01,TCGA,13.3205,9.7859,12.5018,13.8368,13.3671,10.6855,12.7363,11.6306,8.702,10.7294,Primary Tumor,Brain Lower Grade Glioma,1,228
TCGA-CH-5767-11,TCGA,13.3204,10.7405,12.7924,13.6268,14.7098,13.0551,11.97,11.5111,9.9025,10.4967,Solid Tissue Normal,Prostate Adenocarcinoma,0,458
TCGA-UZ-A9PR-01,TCGA,13.3196,11.73,10.862,11.0052,11.2266,12.5311,11.5066,10.0302,9.6481,11.2316,Primary Tumor,Kidney Papillary Cell Carcinoma,0,2627
TCGA-AR-A24M-01,TCGA,13.3194,9.8549,11.8373,13.1407,12.3574,9.9074,11.3855,11.1623,8.9129,10.852,Primary Tumor,Breast Invasive Carcinoma,0,3660
TCGA-50-5946-01,TCGA,13.3187,11.8945,12.1691,12.984,13.277,11.8579,12.6646,11.5119,9.0319,11.3683,Primary Tumor,Lung Adenocarcinoma,0,1617
TCGA-B0-5710-01,TCGA,13.3178,10.4088,9.9114,12.6277,10.4138,12.2964,10.4633,10.189,9.167,10.149,Primary Tumor,Kidney Clear Cell Carcinoma,0,2430
TCGA-VR-A8EO-01,TCGA,13.3173,11.9022,13.2356,14.1999,15.1277,9.8669,12.1812,10.9336,9.5615,10.9887,Primary Tumor,Esophageal Carcinoma,0,785
